base_hp_abs,base_low_corr,best_epoch,correction_hp_change,correction_magnitude,detail_hp_abs,detail_hp_corr,epoch,folder,hf_corr,highpass_corr,mae,method,overbright,psnr,roi_ccc_proxy,score,sharp_ratio,ssim,tenengrad_ratio,train_loss,wm_mae
,,8.0,,,,,8.0,M0_single_branch,0.25517961754030694,,0.06447497800036217,M0,0.014770903271710267,23.338426396709544,0.9205685137136828,30.052323008872378,0.9170761108398438,0.8135020600166172,0.6876104211551137,0.10876926052878844,0.1907304722990375
0.015702956243330846,0.9450596809620038,8.0,,,0.013600959449831862,0.3820725764380768,8.0,M1_dual_branch_naive,0.26550025372125674,0.8739721920574084,0.06328865266550565,M1,0.011685417439821322,23.49307160197268,0.9190954440538361,30.230018528479903,0.9002304077148438,0.8122611807193607,0.6173913458478637,0.1068290041439468,0.18691753142047673
0.01591536831801932,0.9475848003057763,8.0,,,0.011424361235185643,0.6737078032456338,8.0,M2_dual_branch_antimean,0.30022674494830426,0.8785451389849186,0.06357116430808674,M2,0.012332668599810859,23.50304190300031,0.9249307603562141,30.240200725769782,0.8920211791992188,0.8104322064900771,0.6044880008557811,0.15656736359596835,0.1871321772778174
0.01591536831801932,0.9475848003057763,8.0,0.0022557662539384182,0.014115360450887238,0.011424361235185643,0.6737078032456338,8.0,M3_dual_branch_antimean_corrector,0.30919664161046967,0.8785451389849186,0.06141030555954785,M3,0.01381287756612437,23.781712608222207,0.9340436799556506,30.61566799342951,0.8952865600585938,0.8136663829209283,0.6184969585156068,0.13742543579792255,0.18040808697696775
