base_hp_abs,base_low_corr,best,detail_hp_abs,detail_hp_corr,epoch,hf_corr,highpass_corr,mae,method,overbright,psnr,roi_ccc_proxy,score,sharp_ratio,ssim,tenengrad_ratio,train_loss,wm_mae
0.01489430500078015,0.9140853491844609,1.0,0.017162201556857326,0.15103341368376277,1.0,0.1857845504564466,0.850416405708529,0.07432604389032349,M2,0.015909199438510768,22.091120214655184,0.8873593005186178,28.28255341125579,0.9258880615234375,0.7904940749285743,0.6810421469854191,0.25319269154715585,0.2185687216115184
0.014606576112782932,0.926628019544296,1.0,0.017397188226823346,0.22112917601771187,2.0,0.2032919667999522,0.8540787156671286,0.0705294006402255,M2,0.016209715082936782,22.64126102386019,0.8952172112857616,29.10240486050622,0.958740234375,0.8027731626061723,0.6709118994185701,0.18393623288648087,0.20868659726693295
0.015174270381976385,0.9348900467157364,1.0,0.016357777443772648,0.3550037197128404,3.0,0.22250583550339798,0.8615499493898824,0.0688978278230934,M2,0.018881575353134394,22.910684216166814,0.9050183314119491,29.422563613799344,0.9318084716796875,0.8094437746331096,0.707917059364263,0.17660273892397527,0.20331416506087407
0.015102826611837372,0.9411283967783675,1.0,0.014820218861132162,0.4446286408929154,4.0,0.24815561240393436,0.8673175043659285,0.06658058631364838,M2,0.015732177910649625,23.2056397644281,0.9153734349676302,29.78338731710478,0.905120849609375,0.8075737546896562,0.6801498796558008,0.16974065553586115,0.19562922060140409
0.01541536192780768,0.9438743292121217,1.0,0.013773247681456269,0.5372681161388755,5.0,0.2748129746396444,0.8725702136289328,0.06466569033000269,M2,0.014266948970998783,23.376267351520156,0.9211679386347889,30.074164357708185,0.901336669921875,0.8126912233419716,0.650916783080902,0.16389424941007746,0.19072786095784977
0.015929566341583268,0.9457309811841697,1.0,0.012477082214900292,0.604949461761862,6.0,0.28745585549768293,0.8750312309712172,0.06413040439292672,M2,0.01616394923394182,23.44306914436089,0.9267445512797643,30.150878284654453,0.897796630859375,0.8130602847086266,0.6465275086811744,0.15983325793058611,0.18926008671405725
0.01586007483274443,0.946607633959502,1.0,0.011901214593308396,0.650896264007315,7.0,0.2967195308810915,0.8771632860880345,0.06357612806459656,M2,0.012210822445922531,23.463787587458363,0.9236977778949055,30.2112767914467,0.8945541381835938,0.8123459508642554,0.6179212995921262,0.15779199136886746,0.18788120441604406
0.01591536831801932,0.9475848003057763,1.0,0.011424361235185643,0.6737078032456338,8.0,0.30022674494830426,0.8785451389849186,0.06357116430808674,M2,0.012332668599810859,23.50304190300031,0.9249307603562141,30.240200725769782,0.8920211791992188,0.8104322064900771,0.6044880008557811,0.15656736359596835,0.1871321772778174
