base_hp_abs,base_low_corr,best,detail_hp_abs,detail_hp_corr,epoch,hf_corr,highpass_corr,mae,method,overbright,psnr,roi_ccc_proxy,score,sharp_ratio,ssim,tenengrad_ratio,train_loss,wm_mae
0.014953670757677173,0.9110350279370323,1.0,0.018103723872627597,0.14004194780136459,1.0,0.18164539236749988,0.8462490433594212,0.07411017234699102,M1,0.013594394785855002,22.073463400379225,0.8832953217269958,28.321379389554405,0.94384765625,0.7920026087667793,0.69132865651045,0.16832209993663128,0.21897040036856197
0.014691318596305791,0.9242828724673018,1.0,0.018052176035780576,0.2084778339631157,2.0,0.19910729597245336,0.8510547443293035,0.07015611189854098,M1,0.01382972428893936,22.630896366032694,0.8921764861654501,29.160957087366306,0.9800491333007812,0.803843567497097,0.6710392928798683,0.1206573647868936,0.20826595643302426
0.015437329546330147,0.929518187767826,1.0,0.01813875020161504,0.2642563352565048,3.0,0.18989590229466558,0.8496966045349836,0.06879441544879228,M1,0.017186766482382154,22.81634619123681,0.9018413725646546,29.420627180861295,0.9857177734375,0.809838772402145,0.7279406551388092,0.1164383118848491,0.20369956732611172
0.015312536383135011,0.9368716416647658,1.0,0.01681879254647356,0.3111171680211555,4.0,0.20176803167851176,0.8584318042267114,0.06614043189620133,M1,0.013734854005633679,23.15469645358077,0.9075491271792604,29.800865563025653,0.944244384765625,0.8098911895649508,0.6776060870033689,0.11337368679232895,0.19507666453137062
0.015685765618400183,0.9396218957845122,1.0,0.015308343994547613,0.34035315809887834,5.0,0.23371218117608805,0.8675155016826466,0.06450324575052946,M1,0.012922304627181802,23.316099318443293,0.9144186282461051,30.016504746996283,0.9176864624023438,0.8125893058022484,0.6573333528940566,0.11007452763442416,0.19028323722886853
0.015944237347866874,0.9420618816511706,1.0,0.014683272456750274,0.38051341159734875,6.0,0.24969190823685494,0.8702026621904224,0.06390415778150782,M1,0.014571991521279415,23.42388133245589,0.9206736611488597,30.14093289358459,0.9116287231445312,0.8131320900283754,0.6505251632770523,0.10818680573356687,0.18833044238272123
0.01583685231344134,0.9432430837769061,1.0,0.014233551561119384,0.37673044274561107,7.0,0.25364253728912445,0.8719162225024775,0.06353791820947663,M1,0.011605197265225797,23.440004993429426,0.917315443516692,30.172842803817055,0.9056396484375,0.8126960617955774,0.6367123727104627,0.10735957022552611,0.18768786563305184
0.015702956243330846,0.9450596809620038,1.0,0.013600959449831862,0.3820725764380768,8.0,0.26550025372125674,0.8739721920574084,0.06328865266550565,M1,0.011685417439821322,23.49307160197268,0.9190954440538361,30.230018528479903,0.9002304077148438,0.8122611807193607,0.6173913458478637,0.1068290041439468,0.18691753142047673
