base_hp_abs,base_low_corr,best,correction_hp_change,correction_magnitude,detail_hp_abs,detail_hp_corr,epoch,hf_corr,highpass_corr,mae,method,overbright,psnr,roi_ccc_proxy,score,sharp_ratio,ssim,tenengrad_ratio,train_loss,wm_mae
0.01591536831801932,0.9475848003057763,1.0,0.0004575211972053239,0.004976940492497306,0.011424361235185643,0.6737078032456338,1.0,0.29925752397684846,0.8785451389849186,0.06335442661656998,M3,0.013668903705365665,23.53622013944598,0.9277092953371484,30.27817832031203,0.8909225463867188,0.8116631445009261,0.6195605350658298,0.1418056813745352,0.18641595508961473
0.01591536831801932,0.9475848003057763,1.0,0.0005079711159794442,0.004810902202279976,0.011424361235185643,0.6737078032456338,2.0,0.2971906823950121,0.8785451389849186,0.06328394472802756,M3,0.013383426863583736,23.538713860292486,0.9275187371632334,30.279867863706258,0.889862060546875,0.8115735420724377,0.606870588613674,0.14156500706303632,0.1862642757332651
0.01591536831801932,0.9475848003057763,1.0,0.0008904297174581188,0.0075274577602613135,0.011424361235185643,0.6737078032456338,3.0,0.2951766378391767,0.8785451389849186,0.06308624015946407,M3,0.0138766801028396,23.559917816008422,0.9288077014618179,30.30364879103594,0.8894805908203125,0.811968025402166,0.6038463524309918,0.14112567910706275,0.18574554024962708
0.01591536831801932,0.9475848003057763,1.0,0.0011746944804826853,0.009778926187664183,0.011424361235185643,0.6737078032456338,4.0,0.29380328592378646,0.8785451389849186,0.06252321559441043,M3,0.01378869662858051,23.6255499186262,0.9301978543417208,30.386870663912717,0.8892364501953125,0.8122961483895779,0.597654030949343,0.14055837741761934,0.18413408916967455
0.01591536831801932,0.9475848003057763,1.0,0.0014999137300719667,0.01293480616504894,0.011424361235185643,0.6737078032456338,5.0,0.30238949072372634,0.8785451389849186,0.061828160876757465,M3,0.013547858250603895,23.70996531341998,0.9317372792950599,30.51292667840233,0.8915786743164062,0.8132813904667273,0.6049886919208802,0.13880022791272495,0.1820443345059175
0.01591536831801932,0.9475848003057763,1.0,0.0017404536469030063,0.012711439214399434,0.011424361235185643,0.6737078032456338,6.0,0.30438446551852394,0.8785451389849186,0.06168290555069689,M3,0.012889720186194609,23.724081558010333,0.9311865412256377,30.53918915048174,0.8924789428710938,0.8131574158323929,0.6024005547515117,0.13818487078970065,0.18151163411675952
0.01591536831801932,0.9475848003057763,1.0,0.001983716416589232,0.013703792795240588,0.011424361235185643,0.6737078032456338,7.0,0.30811680545593845,0.8785451389849186,0.06154369563955697,M3,0.013711696614336688,23.75691097734905,0.9333051710531295,30.58064101807117,0.8946685791015625,0.813226755708456,0.6123429039726034,0.1378172804688802,0.180925997934537
0.01591536831801932,0.9475848003057763,1.0,0.0022557662539384182,0.014115360450887238,0.011424361235185643,0.6737078032456338,8.0,0.30919664161046967,0.8785451389849186,0.06141030555954785,M3,0.01381287756612437,23.781712608222207,0.9340436799556506,30.61566799342951,0.8952865600585938,0.8136663829209283,0.6184969585156068,0.13742543579792255,0.18040808697696775
